order_id,order_date,customer_id,region,category,product,quantity,unit_price,sales,cost,discount
1083,2025-01-05,CUST-042,East,Furniture,Chair,14,347.65,4867.1,3511.9,0.05
3229,2025-01-05,CUST-033,East,Technology,Monitor,4,509.01,2036.04,1414.48,0.15
1155,2025-01-06,CUST-027,South,Furniture,Chair,12,309.01,3708.12,2614.92,0.0
2199,2025-01-06,CUST-006,South,Office,Pens,13,579.89,7538.57,4764.24,0.05
2059,2025-01-06,CUST-052,East,Technology,Monitor,5,451.13,2255.65,1484.75,0.15
2229,2025-01-06,CUST-052,East,Office,Stapler,4,332.24,1328.96,1115.16,0.0
1206,2025-01-06,CUST-043,South,Office,Paper,11,542.96,5972.56,4347.86,0.0
2050,2025-01-07,CUST-004,South,Technology,Phone,10,252.42,2524.2,1444.5,0.05
3577,2025-01-07,CUST-033,East,Furniture,Bookcase,9,513.09,4617.81,3724.29,0.05
3715,2025-01-07,CUST-017,West,Technology,Laptop,14,636.59,8912.26,5871.04,0.05
3608,2025-01-08,CUST-009,West,Technology,Laptop,13,546.67,7106.71,6326.58,0.0
3100,2025-01-08,CUST-052,East,Furniture,Chair,10,715.02,7150.2,4978.0,0.0
3824,2025-01-09,CUST-030,North,Office,Paper,15,296.02,4440.3,3597.15,0.15
1692,2025-01-09,CUST-012,North,Office,Pens,4,230.14,920.56,815.16,0.0
3489,2025-01-09,CUST-039,West,Office,Stapler,2,713.54,1427.08,932.52,0.1
2028,2025-01-10,CUST-044,North,Furniture,Bookcase,6,67.91,407.46,308.28,0.0
1398,2025-01-10,CUST-036,North,Office,Paper,10,109.08,1090.8,895.9,0.2
3315,2025-01-10,CUST-042,East,Technology,Laptop,1,387.54,387.54,217.58,0.0
3785,2025-01-10,CUST-005,South,Furniture,Chair,13,571.56,7430.28,6676.02,0.0
2838,2025-01-10,CUST-028,East,Technology,Router,5,51.08,255.4,218.05,0.05
2664,2025-01-11,CUST-009,West,Furniture,Table,9,127.46,1147.14,806.76,0.1
2057,2025-01-11,CUST-044,North,Technology,Phone,15,631.73,9475.95,5692.35,0.05
1078,2025-01-12,CUST-031,West,Office,Paper,10,759.25,7592.5,5411.6,0.0
3357,2025-01-12,CUST-054,East,Office,Stapler,9,621.25,5591.25,3833.1,0.15
3779,2025-01-12,CUST-025,East,Technology,Phone,2,451.57,903.14,498.58,0.1
1273,2025-01-12,CUST-038,North,Furniture,Table,12,459.08,5508.96,3945.6,0.0
1818,2025-01-12,CUST-012,North,Furniture,Bookcase,15,47.96,719.4,589.2,0.0
1034,2025-01-13,CUST-035,East,Technology,Phone,3,747.94,2243.82,1925.88,0.0
2158,2025-01-13,CUST-006,South,Technology,Router,15,121.45,1821.75,1138.95,0.0
2330,2025-01-14,CUST-034,East,Furniture,Table,8,610.39,4883.12,3718.64,0.0
3817,2025-01-14,CUST-025,East,Technology,Monitor,3,514.4,1543.2,1068.12,0.1
3403,2025-01-14,CUST-044,North,Office,Stapler,12,125.86,1510.32,1220.76,0.0
1327,2025-01-14,CUST-025,East,Technology,Phone,4,277.61,1110.44,641.48,0.05
3070,2025-01-14,CUST-005,South,Furniture,Chair,10,581.98,5819.8,4675.8,0.0
1835,2025-01-15,CUST-046,South,Furniture,Chair,5,342.82,1714.1,1240.95,0.0
3287,2025-01-15,CUST-058,South,Technology,Router,5,399.69,1998.45,1425.35,0.05
1214,2025-01-15,CUST-052,East,Office,Binders,14,215.0,3010.0,2331.0,0.2
1171,2025-01-16,CUST-044,North,Furniture,Chair,2,668.78,1337.56,779.3,0.0
1512,2025-01-16,CUST-003,East,Furniture,Bookcase,12,205.31,2463.72,1998.12,0.0
2501,2025-01-17,CUST-059,East,Office,Binders,8,306.05,2448.4,2070.56,0.0
3136,2025-01-17,CUST-040,North,Furniture,Chair,10,120.95,1209.5,784.6,0.15
1225,2025-01-17,CUST-034,East,Office,Paper,7,701.2,4908.4,2774.38,0.05
1344,2025-01-17,CUST-040,North,Office,Pens,14,296.46,4150.44,3437.56,0.0
3196,2025-01-17,CUST-048,North,Technology,Phone,8,111.2,889.6,717.12,0.2
2240,2025-01-17,CUST-033,East,Furniture,Bookcase,8,424.74,3397.92,2081.76,0.15
1773,2025-01-17,CUST-040,North,Technology,Router,1,740.89,740.89,468.04,0.15
1935,2025-01-17,CUST-004,South,Furniture,Desk,4,743.75,2975.0,2110.0,0.05
1217,2025-01-18,CUST-027,South,Technology,Router,9,311.69,2805.21,1922.04,0.0
2323,2025-01-18,CUST-027,South,Office,Stapler,11,244.91,2694.01,1888.04,0.0
1527,2025-01-18,CUST-026,South,Office,Paper,1,418.98,418.98,327.57,0.2
3034,2025-01-18,CUST-001,North,Furniture,Table,5,41.57,207.85,180.15,0.1
2243,2025-01-18,CUST-026,South,Technology,Phone,7,713.19,4992.33,3744.16,0.2
3439,2025-01-19,CUST-021,North,Furniture,Chair,6,261.9,1571.4,957.9,0.1
2308,2025-01-19,CUST-035,East,Technology,Monitor,5,316.75,1583.75,1040.6,0.0
3520,2025-01-20,CUST-053,West,Office,Pens,3,384.83,1154.49,855.63,0.0
2730,2025-01-20,CUST-021,North,Technology,Laptop,11,509.28,5602.08,3563.34,0.1
3752,2025-01-20,CUST-009,West,Furniture,Chair,5,675.0,3375.0,2660.7,0.0
1525,2025-01-20,CUST-015,North,Furniture,Bookcase,12,774.28,9291.36,7200.48,0.05
2353,2025-01-20,CUST-018,South,Office,Stapler,11,666.38,7330.18,5301.67,0.15
2033,2025-01-21,CUST-058,South,Furniture,Bookcase,1,562.85,562.85,425.4,0.0
3933,2025-01-21,CUST-010,North,Office,Binders,3,592.72,1778.16,1198.14,0.0
1313,2025-01-21,CUST-047,East,Office,Stapler,6,794.43,4766.58,3259.74,0.2
2451,2025-01-21,CUST-026,South,Technology,Monitor,12,605.35,7264.2,4025.28,0.0
2749,2025-01-21,CUST-050,North,Office,Binders,1,232.52,232.52,137.95,0.2
3279,2025-01-21,CUST-046,South,Technology,Monitor,3,519.31,1557.93,1268.28,0.0
3772,2025-01-21,CUST-049,South,Technology,Router,7,447.62,3133.34,2045.96,0.0
3056,2025-01-21,CUST-020,East,Technology,Phone,7,558.42,3908.94,2718.87,0.05
2331,2025-01-22,CUST-044,North,Furniture,Bookcase,14,206.89,2896.46,1959.3,0.05
2386,2025-01-22,CUST-010,North,Technology,Phone,1,96.4,96.4,86.07,0.0
1860,2025-01-23,CUST-012,North,Furniture,Table,2,486.64,973.28,768.82,0.1
2803,2025-01-23,CUST-020,East,Office,Binders,12,609.55,7314.6,4362.84,0.0
3094,2025-01-23,CUST-010,North,Furniture,Chair,13,50.72,659.36,565.76,0.05
2662,2025-01-23,CUST-060,North,Technology,Laptop,13,629.82,8187.66,5065.45,0.1
2383,2025-01-23,CUST-039,West,Technology,Router,14,139.72,1956.08,1755.32,0.05
1365,2025-01-24,CUST-007,North,Technology,Phone,1,760.08,760.08,506.42,0.1
2509,2025-01-24,CUST-010,North,Office,Binders,6,463.2,2779.2,2489.4,0.2
2944,2025-01-24,CUST-024,East,Furniture,Bookcase,9,107.35,966.15,685.89,0.0
2940,2025-01-24,CUST-054,East,Furniture,Chair,8,696.68,5573.44,4731.68,0.0
2483,2025-01-24,CUST-039,West,Technology,Router,8,264.29,2114.32,1637.92,0.2
3753,2025-01-25,CUST-015,North,Technology,Laptop,14,588.54,8239.56,6256.88,0.15
2345,2025-01-25,CUST-050,North,Office,Paper,11,287.72,3164.92,2748.9,0.15
1786,2025-01-26,CUST-015,North,Technology,Phone,15,326.42,4896.3,2928.15,0.15
2915,2025-01-26,CUST-043,South,Office,Pens,5,669.39,3346.95,1868.55,0.05
1468,2025-01-26,CUST-042,East,Office,Binders,11,795.39,8749.29,6476.91,0.0
2786,2025-01-26,CUST-050,North,Office,Pens,12,350.78,4209.36,3224.16,0.0
1419,2025-01-26,CUST-025,East,Technology,Laptop,2,264.41,528.82,453.92,0.0
3150,2025-01-26,CUST-006,South,Furniture,Table,13,729.65,9485.45,5707.0,0.15
3953,2025-01-26,CUST-060,North,Technology,Phone,4,109.92,439.68,255.92,0.2
2586,2025-01-26,CUST-033,East,Furniture,Chair,8,232.62,1860.96,1087.2,0.15
1899,2025-01-26,CUST-050,North,Furniture,Bookcase,3,628.97,1886.91,1220.94,0.0
2777,2025-01-27,CUST-012,North,Furniture,Chair,3,641.57,1924.71,1454.25,0.2
1846,2025-01-27,CUST-029,North,Technology,Monitor,1,387.17,387.17,304.48,0.0
3843,2025-01-28,CUST-033,East,Furniture,Desk,1,138.14,138.14,119.63,0.0
2317,2025-01-28,CUST-016,South,Office,Binders,1,111.05,111.05,64.67,0.15
1422,2025-01-28,CUST-029,North,Technology,Laptop,15,98.36,1475.4,1200.0,0.1
3938,2025-01-29,CUST-042,East,Office,Pens,3,30.57,91.71,71.64,0.0
2457,2025-01-29,CUST-033,East,Furniture,Desk,1,731.49,731.49,408.46,0.05
2874,2025-01-29,CUST-001,North,Office,Paper,11,547.96,6027.56,5144.37,0.05
3881,2025-01-29,CUST-042,East,Office,Stapler,3,373.82,1121.46,667.62,0.0
3009,2025-01-29,CUST-055,South,Furniture,Desk,12,285.33,3423.96,2307.12,0.0
2578,2025-01-29,CUST-005,South,Furniture,Chair,4,30.24,120.96,75.68,0.2
3127,2025-01-29,CUST-060,North,Furniture,Table,14,721.29,10098.06,7152.04,0.0
1780,2025-01-30,CUST-043,South,Office,Pens,14,104.16,1458.24,951.3,0.15
2259,2025-01-30,CUST-022,South,Office,Stapler,7,179.28,1254.96,861.84,0.1
1976,2025-01-30,CUST-059,East,Office,Pens,7,135.4,947.8,804.51,0.0
3258,2025-01-30,CUST-007,North,Technology,Monitor,11,260.63,2866.93,2158.42,0.1
3084,2025-01-30,CUST-025,East,Office,Stapler,3,755.7,2267.1,1265.82,0.0
2824,2025-01-31,CUST-059,East,Furniture,Table,14,381.52,5341.28,3391.5,0.0
3815,2025-02-01,CUST-007,North,Technology,Laptop,2,797.49,1594.98,1135.54,0.1
1391,2025-02-01,CUST-008,North,Technology,Phone,2,162.77,325.54,258.06,0.1
3830,2025-02-01,CUST-023,West,Technology,Phone,11,462.32,5085.52,3057.78,0.0
3354,2025-02-02,CUST-035,East,Technology,Router,15,610.71,9160.65,6165.0,0.0
2853,2025-02-02,CUST-019,West,Office,Stapler,10,348.2,3482.0,2640.5,0.1
1071,2025-02-02,CUST-055,South,Furniture,Desk,8,191.15,1529.2,1074.32,0.0
1911,2025-02-02,CUST-009,West,Technology,Monitor,1,581.4,581.4,440.43,0.05
1357,2025-02-02,CUST-006,South,Furniture,Desk,7,575.11,4025.77,3107.37,0.15
1351,2025-02-02,CUST-053,West,Furniture,Chair,5,146.71,733.55,465.2,0.2
1070,2025-02-03,CUST-045,North,Technology,Router,8,24.6,196.8,132.48,0.2
2946,2025-02-03,CUST-028,East,Office,Pens,4,799.77,3199.08,1854.04,0.15
3551,2025-02-03,CUST-024,East,Technology,Phone,15,43.32,649.8,560.85,0.0
2933,2025-02-03,CUST-048,North,Furniture,Chair,7,468.3,3278.1,1810.27,0.2
2436,2025-02-03,CUST-032,North,Office,Paper,3,361.44,1084.32,789.66,0.1
2627,2025-02-04,CUST-007,North,Technology,Monitor,2,389.52,779.04,655.52,0.05
2263,2025-02-04,CUST-030,North,Technology,Phone,9,28.62,257.58,171.09,0.05
3505,2025-02-04,CUST-031,West,Technology,Laptop,1,540.82,540.82,394.73,0.1
1904,2025-02-04,CUST-041,East,Technology,Laptop,11,324.58,3570.38,2153.14,0.0
1851,2025-02-05,CUST-031,West,Technology,Monitor,3,691.66,2074.98,1589.28,0.0
2355,2025-02-05,CUST-045,North,Office,Paper,15,695.04,10425.6,6387.3,0.05
3594,2025-02-05,CUST-048,North,Furniture,Table,15,532.99,7994.85,5071.8,0.0
2194,2025-02-06,CUST-044,North,Technology,Router,9,718.31,6464.79,5147.01,0.2
3825,2025-02-06,CUST-042,East,Technology,Monitor,11,605.78,6663.58,3818.32,0.0
3320,2025-02-06,CUST-042,East,Office,Paper,8,493.06,3944.48,3120.72,0.0
3768,2025-02-06,CUST-058,South,Office,Stapler,7,229.56,1606.92,925.33,0.15
3602,2025-02-06,CUST-032,North,Office,Stapler,12,600.05,7200.6,5203.08,0.0
1314,2025-02-06,CUST-025,East,Technology,Monitor,11,691.02,7601.22,4496.25,0.1
3877,2025-02-07,CUST-025,East,Technology,Router,15,139.32,2089.8,1566.6,0.2
2449,2025-02-07,CUST-047,East,Technology,Phone,1,261.92,261.92,225.21,0.2
3280,2025-02-08,CUST-009,West,Technology,Phone,8,432.54,3460.32,2496.56,0.2
3230,2025-02-08,CUST-015,North,Furniture,Table,1,606.85,606.85,342.88,0.0
2082,2025-02-08,CUST-043,South,Office,Paper,1,217.85,217.85,167.06,0.0
2446,2025-02-08,CUST-014,South,Furniture,Desk,6,229.66,1377.96,1038.42,0.2
2189,2025-02-08,CUST-019,West,Technology,Monitor,12,436.59,5239.08,3009.72,0.0
1148,2025-02-08,CUST-047,East,Office,Stapler,14,647.58,9066.12,6146.98,0.2
3709,2025-02-08,CUST-047,East,Technology,Monitor,14,484.89,6788.46,5522.02,0.1
2479,2025-02-09,CUST-010,North,Technology,Laptop,10,605.88,6058.8,4399.6,0.0
3989,2025-02-09,CUST-029,North,Office,Stapler,9,598.33,5384.97,4233.51,0.15
1415,2025-02-09,CUST-024,East,Furniture,Chair,6,538.32,3229.92,2510.04,0.0
1293,2025-02-10,CUST-059,East,Technology,Router,15,673.33,10099.95,8856.3,0.0
2964,2025-02-10,CUST-012,North,Technology,Monitor,11,46.61,512.71,424.6,0.0
2252,2025-02-11,CUST-026,South,Office,Paper,8,530.19,4241.52,3801.44,0.0
1156,2025-02-11,CUST-007,North,Office,Pens,9,723.32,6509.88,5049.63,0.0
3524,2025-02-11,CUST-019,West,Technology,Monitor,8,179.81,1438.48,917.12,0.0
2876,2025-02-11,CUST-042,East,Office,Paper,8,395.03,3160.24,2541.2,0.0
3916,2025-02-11,CUST-039,West,Furniture,Desk,10,559.99,5599.9,3321.8,0.0
2321,2025-02-11,CUST-041,East,Office,Pens,14,131.32,1838.48,1492.96,0.15
1429,2025-02-11,CUST-038,North,Technology,Laptop,5,188.28,941.4,821.75,0.2
2435,2025-02-11,CUST-003,East,Office,Paper,13,778.53,10120.89,6240.26,0.2
1681,2025-02-12,CUST-034,East,Office,Paper,12,669.1,8029.2,5113.68,0.0
3896,2025-02-12,CUST-022,South,Office,Pens,9,88.28,794.52,531.99,0.2
3079,2025-02-12,CUST-047,East,Furniture,Table,7,381.54,2670.78,1784.72,0.15
2655,2025-02-12,CUST-035,East,Office,Binders,14,423.85,5933.9,4533.06,0.0
1563,2025-02-13,CUST-057,East,Office,Paper,6,655.67,3934.02,2415.48,0.05
3220,2025-02-14,CUST-005,South,Technology,Laptop,5,704.67,3523.35,2757.55,0.05
1693,2025-02-14,CUST-012,North,Furniture,Table,4,346.89,1387.56,1128.44,0.0
2241,2025-02-14,CUST-034,East,Office,Stapler,12,765.49,9185.88,6575.4,0.1
3722,2025-02-14,CUST-012,North,Furniture,Table,15,393.12,5896.8,4598.4,0.0
1752,2025-02-15,CUST-030,North,Office,Stapler,15,101.2,1518.0,1255.95,0.1
1511,2025-02-15,CUST-003,East,Technology,Phone,7,132.21,925.47,706.16,0.15
2037,2025-02-15,CUST-054,East,Office,Binders,5,226.82,1134.1,741.75,0.1
1165,2025-02-15,CUST-034,East,Furniture,Table,11,771.94,8491.34,4851.0,0.05
2833,2025-02-15,CUST-021,North,Technology,Router,11,374.66,4121.26,2967.91,0.15
2099,2025-02-16,CUST-012,North,Technology,Router,2,36.0,72.0,44.84,0.05
2363,2025-02-17,CUST-033,East,Office,Pens,10,358.38,3583.8,2157.4,0.15
2640,2025-02-17,CUST-017,West,Technology,Phone,10,765.05,7650.5,5139.9,0.1
1864,2025-02-17,CUST-020,East,Furniture,Bookcase,2,474.53,949.06,725.1,0.1
3041,2025-02-17,CUST-022,South,Technology,Phone,3,206.77,620.31,518.67,0.0
2251,2025-02-17,CUST-059,East,Furniture,Chair,13,253.59,3296.67,2761.98,0.2
1115,2025-02-17,CUST-003,East,Furniture,Chair,6,216.87,1301.22,768.48,0.2
2015,2025-02-17,CUST-048,North,Technology,Laptop,6,780.66,4683.96,3131.34,0.1
1548,2025-02-17,CUST-009,West,Furniture,Table,6,605.09,3630.54,2206.32,0.2
1090,2025-02-18,CUST-045,North,Furniture,Table,8,638.49,5107.92,2975.68,0.0
2511,2025-02-18,CUST-028,East,Furniture,Bookcase,11,157.36,1730.96,1037.85,0.0
3437,2025-02-18,CUST-041,East,Furniture,Chair,6,584.64,3507.84,2267.04,0.0
3305,2025-02-18,CUST-028,East,Furniture,Bookcase,6,753.15,4518.9,2960.76,0.15
3008,2025-02-18,CUST-005,South,Technology,Laptop,2,575.1,1150.2,1000.84,0.15
3875,2025-02-19,CUST-052,East,Technology,Laptop,7,399.74,2798.18,2029.72,0.0
1515,2025-02-20,CUST-018,South,Office,Stapler,10,523.53,5235.3,3223.8,0.0
2062,2025-02-20,CUST-014,South,Technology,Router,11,267.4,2941.4,2453.99,0.15
1290,2025-02-20,CUST-007,North,Office,Binders,1,772.32,772.32,689.12,0.0
3256,2025-02-20,CUST-048,North,Office,Pens,13,399.28,5190.64,3028.74,0.2
2850,2025-02-20,CUST-003,East,Office,Stapler,15,161.38,2420.7,1572.75,0.0
3986,2025-02-21,CUST-036,North,Furniture,Chair,15,179.67,2695.05,2322.0,0.0
3492,2025-02-21,CUST-019,West,Technology,Router,7,459.85,3218.95,2852.71,0.0
1359,2025-02-21,CUST-007,North,Technology,Laptop,3,356.16,1068.48,795.96,0.1
1616,2025-02-21,CUST-004,South,Technology,Phone,9,74.94,674.46,564.93,0.0
2011,2025-02-21,CUST-039,West,Office,Pens,11,781.42,8595.62,6063.2,0.1
2442,2025-02-22,CUST-024,East,Furniture,Chair,12,709.51,8514.12,5469.6,0.0
1371,2025-02-22,CUST-046,South,Technology,Router,13,247.24,3214.12,2547.22,0.2
3081,2025-02-22,CUST-051,West,Office,Pens,15,381.43,5721.45,4873.8,0.2
1054,2025-02-22,CUST-021,North,Office,Paper,12,722.04,8664.48,6303.36,0.15
2141,2025-02-23,CUST-010,North,Office,Stapler,13,197.98,2573.74,2137.85,0.05
2798,2025-02-23,CUST-006,South,Technology,Router,1,234.91,234.91,145.54,0.1
1581,2025-02-23,CUST-024,East,Office,Paper,1,719.56,719.56,519.77,0.2
3440,2025-02-24,CUST-047,East,Technology,Laptop,11,386.42,4250.62,2942.94,0.0
1278,2025-02-24,CUST-013,South,Technology,Router,6,346.65,2079.9,1444.56,0.0
3882,2025-02-24,CUST-009,West,Furniture,Chair,2,250.5,501.0,301.3,0.0
1134,2025-02-25,CUST-021,North,Technology,Phone,6,312.38,1874.28,1126.32,0.1
1341,2025-02-25,CUST-024,East,Technology,Router,11,400.53,4405.83,2433.42,0.1
2740,2025-02-25,CUST-057,East,Furniture,Chair,9,622.0,5598.0,3591.45,0.0
1791,2025-02-25,CUST-012,North,Furniture,Desk,12,43.0,516.0,341.4,0.05
3407,2025-02-25,CUST-049,South,Office,Paper,15,676.8,10152.0,8486.85,0.0
1924,2025-02-25,CUST-052,East,Furniture,Desk,4,131.61,526.44,339.48,0.05
3902,2025-02-26,CUST-020,East,Furniture,Bookcase,4,580.35,2321.4,1322.12,0.1
1719,2025-02-26,CUST-016,South,Office,Pens,5,525.8,2629.0,1935.4,0.0
3801,2025-02-26,CUST-010,North,Office,Stapler,7,482.62,3378.34,2535.68,0.2
3119,2025-02-26,CUST-049,South,Technology,Monitor,7,515.53,3608.71,2732.87,0.1
1796,2025-02-26,CUST-013,South,Technology,Laptop,7,616.34,4314.38,2395.61,0.0
1825,2025-02-27,CUST-030,North,Office,Paper,12,681.49,8177.88,6786.36,0.05
2746,2025-02-27,CUST-026,South,Office,Binders,5,645.0,3225.0,2801.65,0.0
1855,2025-02-27,CUST-021,North,Office,Paper,13,255.65,3323.45,2364.05,0.1
3842,2025-02-27,CUST-003,East,Furniture,Desk,1,517.02,517.02,457.91,0.1
1181,2025-02-28,CUST-044,North,Technology,Phone,8,536.31,4290.48,3089.04,0.05
1068,2025-02-28,CUST-009,West,Technology,Monitor,7,561.28,3928.96,3132.36,0.0
1981,2025-02-28,CUST-060,North,Office,Stapler,2,25.16,50.32,38.92,0.0
3662,2025-02-28,CUST-041,East,Technology,Laptop,4,381.33,1525.32,1073.32,0.0
3655,2025-02-28,CUST-016,South,Technology,Router,1,45.03,45.03,40.21,0.05
2138,2025-03-01,CUST-042,East,Furniture,Bookcase,14,127.46,1784.44,1511.44,0.05
2566,2025-03-01,CUST-058,South,Office,Paper,6,522.93,3137.58,1801.92,0.0
3467,2025-03-01,CUST-017,West,Office,Pens,14,783.62,10970.68,6493.48,0.15
3330,2025-03-01,CUST-056,East,Office,Binders,1,697.96,697.96,423.98,0.0
1379,2025-03-01,CUST-045,North,Office,Binders,6,798.21,4789.26,3443.34,0.0
1920,2025-03-01,CUST-049,South,Technology,Monitor,6,69.31,415.86,268.56,0.2
1747,2025-03-01,CUST-032,North,Technology,Router,13,518.36,6738.68,4557.54,0.15
2127,2025-03-02,CUST-059,East,Office,Stapler,3,708.88,2126.64,1707.78,0.05
2160,2025-03-02,CUST-038,North,Furniture,Table,8,557.43,4459.44,3932.08,0.15
2476,2025-03-02,CUST-024,East,Technology,Laptop,4,80.11,320.44,240.08,0.2
2632,2025-03-02,CUST-024,East,Office,Pens,7,320.94,2246.58,1864.52,0.05
1187,2025-03-03,CUST-030,North,Technology,Phone,10,354.84,3548.4,2453.9,0.15
1937,2025-03-04,CUST-003,East,Office,Paper,5,126.47,632.35,536.3,0.05
3675,2025-03-04,CUST-060,North,Technology,Monitor,1,653.26,653.26,418.63,0.0
3472,2025-03-04,CUST-039,West,Office,Binders,2,207.31,414.62,267.96,0.0
1810,2025-03-05,CUST-056,East,Technology,Monitor,14,132.79,1859.06,1522.92,0.0
1488,2025-03-05,CUST-023,West,Furniture,Chair,12,21.0,252.0,172.68,0.15
3973,2025-03-06,CUST-002,North,Office,Binders,3,195.13,585.39,443.52,0.1
1536,2025-03-06,CUST-058,South,Furniture,Chair,4,297.12,1188.48,963.24,0.0
3684,2025-03-07,CUST-043,South,Office,Stapler,3,248.42,745.26,421.68,0.1
2830,2025-03-07,CUST-010,North,Furniture,Bookcase,7,546.71,3826.97,2748.62,0.0
3149,2025-03-07,CUST-020,East,Furniture,Desk,3,250.96,752.88,421.68,0.15
2118,2025-03-08,CUST-055,South,Office,Binders,2,254.72,509.44,362.82,0.05
3633,2025-03-08,CUST-017,West,Technology,Monitor,1,129.86,129.86,93.32,0.0
3219,2025-03-08,CUST-035,East,Technology,Router,8,46.16,369.28,259.52,0.15
2102,2025-03-08,CUST-032,North,Furniture,Table,8,229.41,1835.28,1395.04,0.0
3584,2025-03-09,CUST-025,East,Furniture,Table,3,409.68,1229.04,1041.75,0.0
3846,2025-03-09,CUST-029,North,Furniture,Desk,2,153.37,306.74,247.82,0.2
1372,2025-03-09,CUST-044,North,Furniture,Desk,11,256.21,2818.31,1799.27,0.0
1613,2025-03-10,CUST-041,East,Technology,Monitor,11,511.02,5621.22,3511.09,0.15
3106,2025-03-10,CUST-044,North,Furniture,Table,6,306.1,1836.6,1339.62,0.2
2466,2025-03-10,CUST-006,South,Furniture,Desk,3,618.68,1856.04,1249.89,0.05
3480,2025-03-10,CUST-036,North,Technology,Router,10,104.84,1048.4,806.5,0.05
3717,2025-03-11,CUST-050,North,Furniture,Desk,4,629.38,2517.52,2094.2,0.0
2829,2025-03-11,CUST-003,East,Technology,Phone,7,92.42,646.94,442.75,0.0
1871,2025-03-11,CUST-006,South,Technology,Router,14,375.7,5259.8,4345.32,0.1
1235,2025-03-12,CUST-021,North,Technology,Laptop,6,535.52,3213.12,2111.88,0.1
2420,2025-03-12,CUST-015,North,Technology,Monitor,7,49.93,349.51,313.39,0.0
1560,2025-03-12,CUST-007,North,Technology,Laptop,14,246.64,3452.96,2867.9,0.0
3635,2025-03-12,CUST-039,West,Office,Paper,8,580.7,4645.6,4122.48,0.05
2774,2025-03-12,CUST-023,West,Office,Paper,15,170.26,2553.9,1658.7,0.2
2318,2025-03-13,CUST-026,South,Office,Paper,9,729.76,6567.84,5625.99,0.0
3923,2025-03-13,CUST-024,East,Furniture,Desk,13,296.15,3849.95,2291.51,0.05
3598,2025-03-13,CUST-037,West,Office,Binders,12,341.31,4095.72,2498.04,0.0
2361,2025-03-13,CUST-001,North,Furniture,Chair,11,632.69,6959.59,5918.77,0.05
1298,2025-03-13,CUST-051,West,Furniture,Desk,3,496.54,1489.62,1152.3,0.05
2422,2025-03-13,CUST-045,North,Office,Binders,4,282.22,1128.88,810.2,0.1
3425,2025-03-13,CUST-006,South,Furniture,Bookcase,6,448.15,2688.9,2258.22,0.0
2106,2025-03-13,CUST-020,East,Technology,Monitor,11,724.26,7966.86,6728.37,0.1
3248,2025-03-13,CUST-060,North,Office,Pens,9,462.61,4163.49,2580.21,0.0
1073,2025-03-14,CUST-035,East,Technology,Router,10,460.23,4602.3,2574.9,0.15
3827,2025-03-14,CUST-008,North,Technology,Phone,6,118.32,709.92,398.28,0.0
2029,2025-03-14,CUST-023,West,Office,Paper,13,715.25,9298.25,6224.66,0.0
3574,2025-03-14,CUST-026,South,Technology,Monitor,15,278.1,4171.5,3475.65,0.2
2337,2025-03-14,CUST-029,North,Technology,Router,7,596.58,4176.06,3457.3,0.0
1101,2025-03-15,CUST-015,North,Office,Stapler,8,728.63,5829.04,3812.64,0.1
2416,2025-03-15,CUST-028,East,Office,Paper,7,394.55,2761.85,1791.86,0.0
3798,2025-03-16,CUST-053,West,Office,Binders,4,54.2,216.8,154.32,0.2
1789,2025-03-16,CUST-056,East,Technology,Phone,12,570.01,6840.12,5016.12,0.0
3730,2025-03-16,CUST-034,East,Furniture,Desk,12,612.58,7350.96,5274.72,0.0
1901,2025-03-17,CUST-032,North,Technology,Router,3,523.48,1570.44,923.34,0.1
2425,2025-03-17,CUST-048,North,Furniture,Desk,5,388.21,1941.05,1684.75,0.0
2585,2025-03-17,CUST-017,West,Technology,Laptop,6,356.55,2139.3,1289.4,0.1
1766,2025-03-18,CUST-047,East,Furniture,Table,13,484.2,6294.6,4574.05,0.0
3076,2025-03-18,CUST-047,East,Technology,Router,5,707.91,3539.55,2402.75,0.0
1866,2025-03-18,CUST-046,South,Office,Pens,2,691.77,1383.54,1180.14,0.0
3182,2025-03-18,CUST-010,North,Technology,Laptop,7,548.86,3842.02,2153.34,0.05
2989,2025-03-18,CUST-056,East,Furniture,Desk,14,682.97,9561.58,6913.9,0.15
3102,2025-03-19,CUST-021,North,Technology,Laptop,11,206.27,2268.97,1491.49,0.05
2506,2025-03-19,CUST-007,North,Technology,Monitor,12,104.51,1254.12,1110.96,0.05
3767,2025-03-19,CUST-025,East,Furniture,Chair,6,35.25,211.5,167.34,0.05
2553,2025-03-19,CUST-026,South,Technology,Phone,3,639.4,1918.2,1695.33,0.05
3853,2025-03-20,CUST-034,East,Office,Stapler,12,23.34,280.08,189.96,0.0
2680,2025-03-20,CUST-052,East,Office,Binders,13,41.33,537.29,431.99,0.1
1614,2025-03-21,CUST-054,East,Technology,Monitor,9,666.42,5997.78,5143.23,0.15
2814,2025-03-21,CUST-012,North,Technology,Router,13,500.96,6512.48,4934.8,0.15
2044,2025-03-21,CUST-024,East,Furniture,Desk,4,137.37,549.48,434.0,0.0
3807,2025-03-21,CUST-022,South,Technology,Router,9,67.17,604.53,514.89,0.1
1867,2025-03-21,CUST-045,North,Office,Stapler,11,268.14,2949.54,2017.4,0.05
3783,2025-03-22,CUST-036,North,Technology,Phone,2,494.67,989.34,749.2,0.0
